full_name,a,e,G,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,H,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,neo,pha,moid
       (2017 FT135),3.360023294333466,0.1085453546832055,,8.520764446867357,141.0258299445868,288.5748139067911,2.995308374106207,3.724738214560725,6.15916210632069,7826.0,0,120,16.0,,,,,,,,,,,N,N,2.02405
483324 (2016 OP),1.864302895873718,0.1478677970089,,16.93844616611014,295.7425219188884,108.7573711148831,1.588632533703559,2.139973258043878,2.54555751195124,5439.0,0,57,18.0,,,,,,,,,,,N,N,0.67686
       (2012 PB20),1.054122838219893,0.0948457979978256,,5.838745992272556,142.9085046246184,49.99582864154874,0.9541437164411942,1.154101959998592,1.0822934654001,57.0,4,46,24.9,,,,,,,,,,,Y,N,0.00163371
       (2015 SS2),1.37228962380579,0.2328978793777718,,8.150494297395237,179.3851633976566,182.8758773578237,1.052686280529301,1.691892967082278,1.60759583223573,20.0,7,25,25.8,,,,,,,,,,,Y,N,0.0490149
316764 (1999 TG44),2.405200237264267,0.1452287495297526,,4.310276031775103,350.9961683885713,15.53951574291784,2.055896014437713,2.754504460090821,3.73022526522658,7015.0,0,119,17.5,,,,,,,,,,,N,N,1.05371
127605 (2003 BJ27),2.298546209614472,0.1069056249870177,,5.1247837905284,272.802779570849,286.4159528804519,2.052818690514096,2.544273728714847,3.4848818697817,7702.0,0,455,16.4,,,,,,,,,,,N,N,1.05728
442571 (2012 BW32),3.209364201291841,0.2391737717469887,,26.44360021984825,158.5327662995096,272.6701998008591,2.44176846035911,3.976959942224572,5.74958777247328,5351.0,0,123,15.6,,,,,,,,,,,N,N,1.61929
       (2010 CX100),2.74849039298348,0.155715931216177,,3.044801252546816,359.6665349895227,235.9797393760896,2.320506652001341,3.176474133965618,4.55669056079616,6.0,8,15,17.483,,,,,,,,,,,N,N,1.31039
       (2013 CU46),2.962359628847063,0.0243694450298007,,9.050887363230776,357.6428724730011,60.02152129786739,2.890168568713373,3.034550688980752,5.09876355640465,6848.0,0,103,16.6,,,,,,,,,,,N,N,1.90835
469404 (2001 UV137),2.447743743052329,0.2099039226117863,,2.181108460909853,65.98474958930747,275.7578916248895,1.933952729837189,2.961534756267469,3.82963272744661,5967.0,0,88,17.7,,,,,,,,,,,N,N,0.926353
279299 (2009 WJ161),2.720227363267997,0.09307508629964747,,3.066232914143741,25.48680916960829,98.40668617233112,2.467041966677165,2.973412759858828,4.48658613279172,6141.0,0,198,16.6,,,,,,,,,,,N,N,1.48522
518172 (2016 LB53),1.873891005938512,0.09165960165521976,,21.48967490019136,184.6836982954183,122.5543771714325,1.702130902788889,2.045651109088135,2.56522044351036,2395.0,0,59,18.6,,,,,,,,,,,N,N,0.743138
265824 (2005 YD6),2.781486912416115,0.06844709018683563,,4.11937802780483,85.32623604875332,83.00099238297037,2.591102226868466,2.971871597963764,4.63899317411375,4703.0,0,159,17.0,,,,,,,,,,,N,N,1.60193
 25628 Kummer (2000 AZ50),2.291149558102403,0.1620148337331471,,0.7328860982252576,71.95411711794979,261.4388265829006,1.919949343388669,2.662349772816137,3.46807404454905,11276.0,0,1491,14.9,2.492,,0.312,,,,,,,,N,N,0.908949
174067 (2002 ER53),2.152532758202389,0.07159804800837785,,0.5849978000832341,247.4500886129705,326.9766031170068,1.998415614441008,2.30664990196377,3.15815074882646,5911.0,0,180,17.8,,,,,,,,,,,N,N,0.991597
506841 (2007 TS330),2.256253715475203,0.1471883827228619,,4.712318432199268,10.02440650654245,345.1159035946523,1.924159380081959,2.588348050868446,3.38914464070421,5189.0,0,137,17.9,,,,,,,,,,,N,N,0.919167
488852 (2005 SX17),2.198516675122752,0.03546371988463882,,7.548999937626673,4.995442270844412,336.0285113604381,2.120549095594491,2.276484254651012,3.25988926817352,4758.0,0,83,18.6,,,,,,,,,,,N,N,1.11432
 80455 (2000 AZ3),2.152574569770339,0.1508346291407774,,4.503555760568474,102.6432910628973,263.3061760603952,1.827891782841161,2.477257356699516,3.15824276685175,10251.0,0,520,16.4,2.683,,0.074,,,,,,,,N,N,0.83186
516841 (2011 AC37),2.18697579113436,0.1091749865000946,,3.938766988085349,127.4620066659642,135.5433461037385,1.948212738661232,2.425738843607487,3.23425431088212,4770.0,0,56,18.2,,,,,,,,,,,N,N,0.934404
466992 (2016 BY66),2.651676724945478,0.1226985492334517,,12.06914341658792,289.5624436791143,280.094301770412,2.326319837758558,2.977033612132399,4.31806392317686,4458.0,0,131,15.9,,,,,,,,,,,N,N,1.35679
 46551 (1989 TC4),2.669050173892156,0.175551738103023,,2.332867669471575,137.9733201683083,238.3193974362889,2.200493776781212,3.1376065710031,4.36057046727156,10928.0,0,1045,14.9,,,,,,,,,,,N,N,1.20211
337663 (2001 TY172),2.369450951129519,0.1270420697793085,,2.788107259031754,183.6269286537994,221.3226361508358,2.068430998057474,2.670470904201564,3.64736970696072,6538.0,0,84,17.7,,,,,,,,,,,N,N,1.07785
122507 (2000 QB198),2.383304210819511,0.1895029528159146,,2.268906773424685,107.8583758675816,234.661061131172,1.93166102541061,2.834947396228411,3.67940354727499,7053.0,0,299,17.0,,,,,,,,,,,N,N,0.923722
       (2015 DK98),2.5913228,0.164362,,7.2789,156.14519,293.04518,2.1654078,3.0172378,4.17148283175907,,0,34,18.0,,,,,,,,,,,N,,
       (2013 GX133),2.324158978519967,0.1132632545137941,,5.9153509362944,213.9878637799548,146.6511937437071,2.06091716860534,2.587400788434594,3.54329204885024,4634.0,0,88,17.655,,,,,,,,,,,N,N,1.06039
 30579 (2001 OW107),2.624229205517886,0.1917831602641162,,15.34315533580724,100.0889217443728,290.8769187667993,2.120946235226275,3.127512175809497,4.25119326518106,7736.0,0,1295,14.1,,,,,,,,,,,N,N,1.18151
368836 (2006 DC61),3.038024178734502,0.05936534260692521,,11.43946391600741,185.1803008942813,143.1370330469259,2.857670832515806,3.218377524953198,5.29535452122511,6322.0,0,121,16.2,,,,,,,,,,,N,N,1.85608
       (2014 SR349),303.6888128476707,0.843030035231188,,17.97845558746194,34.79706036213661,340.9130466591,47.67002225338121,559.7076034419601,5292.38455155653,738.0,5,19,6.7,,,,,,,,,,,N,N,46.6763
279952 (2001 SQ186),2.324048030622499,0.2365748338621144,,3.420663376668298,87.93700084657952,242.5791994245103,1.774236753890407,2.87385930735459,3.54303833377634,6077.0,0,94,17.8,,,,,,,,,,,N,N,0.765655
305471 (2008 DB46),3.211648501041104,0.1287840853991155,,6.098563475880054,82.88295321091695,186.3992214811785,2.798039286211085,3.625257715871122,5.75572736173483,5758.0,0,77,16.3,,,,,,,,,,,N,N,1.78162
       (2015 XV402),2.581590848615924,0.1172103492638601,,5.96063183335559,92.87733778574604,59.95605893148238,2.279001683593267,2.884180013638582,4.14800548113736,5779.0,0,90,17.2,,,,,,,,,,,N,N,1.29726
       (2016 CB74),2.475843115080603,0.2025631190690986,,2.280909551959564,40.47946714114038,53.01262873536481,1.974328611364122,2.977357618797083,3.895766194357,5856.0,0,51,18.132,,,,,,,,,,,N,N,0.992084
       (2015 BP37),2.999143072176317,0.03274965524486942,,12.21539238364227,84.50944165130157,70.32439998385621,2.900922170532505,3.09736397382013,5.19402431345218,5465.0,0,52,16.295,,,,,,,,,,,N,N,1.94058
       (2011 UP58),3.059202076582552,0.07768816488593461,,9.565117677500291,200.9568858848687,248.2813865333605,2.821538281237613,3.296865871927491,5.35082133893351,5.0,8,12,17.108,,,,,,,,,,,N,N,1.85428
426064 (2012 BL112),2.192937600977428,0.1639346151496114,,3.426967010747203,311.4389780193745,318.6814673993968,1.833439219314081,2.552435982640775,3.24748843828281,4838.0,0,142,17.8,,,,,,,,,,,N,N,0.818514
234881 (2002 TS50),3.518462448742784,0.2015242960638647,,15.83502343668963,226.0717114449783,222.1078481441886,2.809406780532753,4.227518116952814,6.59990345689999,6128.0,0,334,14.9,7.038,,0.052,,,,,,,,N,N,1.84725
       (2011 TO17),3.18355607470826,0.1944142325688868,,16.05124558663918,296.9470314614829,59.70022054314527,2.564627463603836,3.802484685812684,5.68037435506791,6.0,8,12,16.354,,,,,,,,,,,N,N,1.60052
383127 (2005 TH127),2.412199920093494,0.1451639175363994,,0.5078124318996227,280.6303593535035,134.2387567431467,2.062035529811733,2.762364310375255,3.74652081991701,6493.0,0,98,17.8,,,,,,,,,,,N,N,1.07315
529614 (2010 GM13),3.199400711009027,0.100256635358245,,18.12509338970969,345.493405494699,17.706552643944,2.878639560560485,3.520161861457568,5.72283411935382,4870.0,0,91,15.859,5.095,,,,,,,,,,N,N,1.87799
379943 (2012 LK19),2.149035630672322,0.02697132501826747,,3.25713108007413,206.1379313563551,246.8668635672461,2.091073292201621,2.206997969143022,3.1504575078244,8573.0,0,87,17.9,,,,,,,,,,,N,N,1.10998
       (2015 RO33),3.349372221195286,0.1565387757053063,,17.69676517910006,121.0456694509958,270.6613495170311,2.825065594308014,3.873678848082559,6.12989906356785,2564.0,2,28,16.76,,,,,,,,,,,N,N,1.90141
501954 (2014 YB7),2.639361333661816,0.09173408260422251,,6.278536698825858,109.9134190044834,351.9277798039588,2.397241943057292,2.88148072426634,4.28801679131219,7655.0,0,198,16.5,,,,,,,,,,,N,N,1.41446
136405 (2005 AV16),3.110324763808351,0.1495258534100622,,6.34015324127131,113.0175139013046,23.70424548200889,2.645250799117457,3.575398728499245,5.485507453351,9374.0,0,361,15.6,3.441,,0.103,,,,,,,,N,N,1.66113
463714 (2014 QN179),2.256958668561228,0.1951393330916728,,2.556452785957972,90.26718175458794,326.5177503132174,1.81653725916272,2.697380077959735,3.390733141968,7283.0,0,95,18.1,,,,,,,,,,,N,N,0.828824
       (2006 GF16),3.148796993255729,0.05815735024896702,,12.54690648395888,188.1564805670066,298.4830384187164,2.965671303656061,3.331922682855397,5.58759854176475,8021.0,0,94,15.9,,,,,,,,,,,N,N,2.00292
162904 (2001 JV10),2.991349815310353,0.1577884505449772,,9.020804221007072,184.0735719226872,130.373880250051,2.519349362914529,3.463350267706178,5.17379250511541,6464.0,0,405,15.3,,,,,,,,,,,N,N,1.51674
369810 (2012 HR47),2.584331956381895,0.1404596638304587,,11.8636502196396,151.8918087994584,89.89181863397121,2.221337558562182,2.947326354201607,4.15461370161673,8688.0,0,162,16.6,,,,,,,,,,,N,N,1.2475
269501 (2009 UG72),3.089719676475435,0.1015666259421319,,11.32031279129621,213.2556826892059,274.8670679302307,2.77590727382881,3.403532079122061,5.43108775571846,7640.0,0,213,15.3,5.589,,0.039,,,,,,,,N,N,1.82024
397816 (2008 RF131),2.37978576889632,0.1339533244131316,,5.984057852822771,213.4465506215689,239.0923231684351,2.061005553761598,2.698565984031042,3.67125876961313,4089.0,0,91,18.0,,,,,,,,,,,N,N,1.0849
116574 (2004 BY90),2.352063194417803,0.1415801510564274,,1.540749689107082,290.7046354811523,282.3344653801465,2.019057732057868,2.685068656777739,3.60729517852842,7672.0,0,736,15.5,,,,,,,,,,,N,N,1.01369
438277 (2005 YC85),2.404452155600146,0.07384114532165689,,7.535004489000307,91.39630687983576,21.09471364151493,2.226904654559504,2.581999656640787,3.72848510067288,5956.0,0,104,17.5,,,,,,,,,,,N,N,1.24553
407587 (2011 AF55),3.111524503321035,0.06600279069125918,,11.15175942412606,110.7842699548632,181.0812657528263,2.906155202797613,3.316893803844458,5.48868163055162,4489.0,0,139,16.0,,,,,,,,,,,N,N,1.88927
330179 (2006 DW24),2.981493572497328,0.02826690986145259,,3.754669198710788,141.345849127682,111.51657687,2.897215962431045,3.06577118256361,5.14824277176996,7306.0,0,199,16.3,,,,,,,,,,,N,N,1.88478
198539 (2004 XJ121),2.7914749645361,0.1673574557117986,,3.218246502323933,95.0818683338286,27.90631096565785,2.324300816788155,3.258649112284044,4.66400286024329,8941.0,0,366,16.0,2.681,,0.107,,,,,,,,N,N,1.34097
313138 (2001 CV18),3.164225944070383,0.1678316555958176,,15.77517994841217,129.948845644422,69.81673496453362,2.633168665197811,3.695283222942955,5.62871724725274,6772.0,0,394,14.9,,,,,,,,,,,N,N,1.68346
513137 (2001 RF42),2.742312712601099,0.3037508674772311,,26.05730954047477,334.8969193252076,290.7201892974654,1.909332847254676,3.575292577947522,4.54133633895322,6075.0,0,48,16.9,2.258,,0.06,,,,,,,,N,N,1.03239
290758 (2005 UH502),2.645707301316355,0.2549576349875207,,12.59896108719717,264.9329052425395,41.09244598819483,1.971164024903521,3.320250577729188,4.30349096999453,6206.0,0,156,15.9,,,,,,,,,,,N,N,0.973255
       (2002 QM95),2.570922173605254,0.0778218359206487,,15.24005979968429,139.1697010497777,155.5042276322505,2.370848290046188,2.770996057164319,4.12231901137623,6263.0,0,76,17.3,,,,,,,,,,,N,N,1.3614
113741 (2002 TS160),3.102935707921341,0.1462622057330293,,14.66501244343113,96.7368975253296,81.99590515595646,2.649093487032987,3.556777928809696,5.46597156478022,6296.0,0,568,14.5,4.521,,0.165,,,,,,,,N,N,1.70385
445890 (2012 VA18),2.326082805904091,0.165766285557715,,4.766680439867267,90.218024440435,2.807729069291741,1.940496699269703,2.71166891253848,3.54769241008156,4136.0,0,77,18.4,,,,,,,,,,,N,N,0.957257
175153 (2005 EL38),2.212950722057141,0.1839551786683263,,5.786246917816992,322.0966838249224,297.0407436351084,1.805866976596918,2.620034467517364,3.29204540884424,7912.0,0,321,16.6,,,,,,,,,,,N,N,0.799194
       (2008 WQ41),2.994093911854976,0.2372201766172003,,15.583121530283,57.77475730605052,40.12258533355295,2.283834425276255,3.704353398433697,5.18091335815156,1834.0,2,27,17.865,,,,,,,,,,,N,N,1.3222
       (2016 CL316),2.741999098420534,0.03678266362371828,,2.337767780258214,357.9018063338199,176.969293784506,2.641141067926793,2.842857128914276,4.54055733219651,3751.0,0,41,17.7,,,,,,,,,,,N,N,1.64532
 57562 (2001 TS48),2.649877263047951,0.1078187838516275,,13.65809227768729,224.2436415604427,152.0877537671251,2.364170719190042,2.935583806905861,4.31366922846879,9648.0,0,1296,13.9,,,,,,,,,,,N,N,1.37503
442057 (2010 RC62),3.196654403884062,0.06869341216633124,,15.68838279438152,345.0099982988957,336.7810805690515,2.977065305364737,3.416243502403388,5.71546713644195,5366.0,0,134,15.5,,,,,,,,,,,N,N,1.97105
341690 (2007 VM126),1.897358560264002,0.04565711741779738,,22.28449336261269,195.8256597571787,36.1999429941507,1.810730637694365,1.983986482833638,2.61355906167747,4785.0,0,223,17.3,,,,,,,,,,,N,N,0.820478
133291 (2003 SX28),2.528813599376129,0.1423466078504811,,9.071965757121152,318.6887772144731,282.9490448710774,2.168845561618771,2.888781637133486,4.02145700477428,9740.0,0,522,15.5,3.170,,0.113,,,,,,,,N,N,1.1776
224643 (2005 YK192),3.172924734645694,0.07123693535230143,,2.87524355422373,99.63875988993388,98.4573775918231,2.94689530044602,3.398954168845367,5.65194409758157,6683.0,0,220,15.6,,,,,,,,,,,N,N,1.94677
410478 (2008 DN12),2.611629399826988,0.06958007818452983,,15.52665593146348,140.838752879937,7.775478894418588,2.429912021998009,2.793346777655966,4.22061293563069,5295.0,0,83,17.5,,,,,,,,,,,N,N,1.44314
120198 (2004 DT42),1.966075357292158,0.1170551045194895,,22.19896170493091,182.7758201863598,293.6099656553539,1.735936200851132,2.196214513733185,2.7568201977544,9190.0,0,472,16.5,,,,,,,,,,,N,N,0.820291
321240 (2009 BK87),2.901693679446929,0.03264700626629765,,1.645578416185989,2.070235441322047,204.7209897489497,2.806962067711149,2.996425291182709,4.94294237953986,7777.0,0,216,16.3,,,,,,,,,,,N,N,1.80193
485429 (2011 QP31),2.308074664731059,0.07438131522347677,,6.867302094449473,282.2794798350402,4.55335967087519,2.136397035534378,2.47975229392774,3.50657379578429,5136.0,0,89,18.0,2.361,,0.08,,,,,,,,N,N,1.11943
       (2007 MP4),2.545291261723945,0.1468926722225967,,16.11418241399488,87.01844283505343,236.2681483628685,2.17140662670449,2.9191758967434,4.06082647683141,2896.0,4,13,17.184,,,,,,,,,,,N,N,1.19698
125111 (2001 UD44),2.375460352562691,0.2151518976291712,,6.457409766554084,56.44399249385966,333.6425473536887,1.864375549965968,2.886545155159414,3.6612541895422,10454.0,0,464,16.1,,,,,,,,,,,N,N,0.872103
440170 (2003 XW3),2.583263906095413,0.2794022607037395,,9.07271244537558,228.7494940189194,169.2704024343862,1.861494130737983,3.305033681452844,4.1520384454579,5750.0,0,274,17.1,,,,,,,,,,,N,N,0.869676
       (2002 PE138),3.133477246472066,0.3286206682182234,,14.30595774527027,292.4097973872557,87.77015055134595,2.103751859889817,4.163202633054315,5.54687041945593,6304.0,0,104,16.9,,,,,,,,,,,N,N,1.16271
102837 (1999 VE192),2.991995871098283,0.09737311142151768,,10.88820869669157,50.69583867906754,349.704824718546,2.700655923769109,3.283335818427457,5.17546870780167,6345.0,0,340,15.1,,,,,,,,,,,N,N,1.70943
 91454 (1999 RK49),2.69836511341777,0.1766668108583987,,12.27294072134904,335.5709272973764,333.0814402912026,2.221653554298692,3.175076672536849,4.43260745192626,7644.0,0,671,15.1,,,,,,,,,,,N,N,1.21409
121368 (1999 TP69),2.916793100770226,0.04448250491994311,,0.8990238912170191,329.5393954236837,331.2477685314282,2.787046837314759,3.046539364225694,4.98157460003109,9597.0,0,664,15.2,,,,7.96,,,,,,,N,N,1.77073
362175 (2009 FB21),2.456691146893161,0.1463628234142849,,1.644037139182864,317.9081763251396,258.7778966729597,2.097122894377001,2.816259399409322,3.85064997935268,6908.0,0,102,17.5,,,,,,,,,,,N,N,1.0909
       (2009 TJ13),2.384785764281041,0.4115139488413009,,8.56091931327116,43.69692137992085,48.25167414737398,1.40341315728123,3.366158371280851,3.6828349683185,5599.0,0,79,18.6,,,,,,,,,,,N,N,0.438073
160526 (1996 RZ4),2.379134774228412,0.1535867387212127,,5.023944424149297,224.9413437856987,140.4057125075613,2.013731223276441,2.744538325180382,3.6697524535013,8167.0,0,522,16.1,,,,,,,,,,,N,N,1.01451
       (2010 GC37),2.206192460007892,0.09008743138148942,,11.79940730290264,97.74255989406922,234.2818880825022,2.007442248152572,2.404942671863213,3.27697626824093,1.0,9,12,17.8,2.025,,0.033,,,,,,,,N,N,1.01594
       (2012 XD75),2.9493027,0.1276806,,9.21799,89.06076,83.4315,2.572734,3.3258714,5.06509070992471,,1,53,17.0,,,,,,,,,,,N,,
309098 (2006 VB172),3.128777906642639,0.06852727563603224,,9.271345882834288,270.835693671748,214.1200704488778,2.914371280630211,3.343184532655067,5.53439696675481,8559.0,0,166,15.6,,,,,,,,,,,N,N,1.93597
       (2014 WE514),3.148493915213201,0.289018804385893,,12.15973023065777,333.2202247258651,120.6508498377356,2.238519968222022,4.058467862204379,5.58679183478367,84.0,4,21,17.8,,,,,,,,,,,N,N,1.28297
210909 (2001 SX229),3.144710711585962,0.1763858657649542,,2.005867622938917,123.3414366298269,288.1136059302671,2.590028190142547,3.699393233029378,5.57672529762499,6294.0,0,287,15.9,,,,,,,,,,,N,N,1.60131
 25550 (1999 XH168),2.254293675330269,0.08849356416973259,,5.255421034500557,321.2979506743442,232.3528842135719,2.054803193315008,2.453784157345531,3.38472930172131,10509.0,0,1104,14.8,2.653,,0.398,,,,,,,,N,N,1.05986
254957 (2005 SM206),2.848875746144687,0.1741161378702519,,9.306229208607286,52.57451353098644,311.220621785642,2.352840503953742,3.344910988335632,4.8085979182434,6413.0,0,342,15.9,,,,,,,,,,,N,N,1.36314
273495 (2007 AW15),2.331079716620003,0.1009713575279974,,9.944593159416412,124.3864514234651,18.74792080269162,2.095707433126901,2.566452000113104,3.55913032151072,7146.0,0,224,16.8,,,,,,,,,,,N,N,1.11174
256655 (2007 XV16),2.20596368466505,0.1496097929755941,,4.704716550292167,181.1412447105357,205.479339159777,1.875929914490633,2.535997454839467,3.2764665629813,4802.0,0,166,17.6,,,,,,,,,,,N,N,0.880345
       (2016 UJ33),2.40639786060197,0.2003860330242168,,2.932698441679857,24.22980957798854,339.3948232639115,1.924189339437979,2.88860638176596,3.73301170323191,1575.0,2,31,18.424,,,,,,,,,,,N,N,0.921485
 61439 (2000 QM22),2.23329622221794,0.2142072677058456,,4.849434967491429,120.8984554503469,173.0508134800233,1.754907940478848,2.711684503957032,3.33754937431748,9412.0,0,580,16.5,2.179,,0.125,,,,,,,,N,N,0.738265
       (2014 SX355),2.798843573588598,0.05703041403551765,,7.003992102755865,99.97122781591337,299.4471267638814,2.639224365766192,2.958462781411003,4.68248227550047,5995.0,0,99,16.5,,,,,,,,,,,N,N,1.65575
